Index,Return,Date
4459,-0.718875793457308,27-Aug-2017 08:13:07
4460,0.0123505393268886,28-Aug-2017 18:55:03
4461,0.787056362008087,30-Aug-2017 05:37:00
4462,0.176589070725441,31-Aug-2017 16:18:56
4463,-0.321935783391503,02-Sep-2017 03:00:53
4464,-0.289578023052783,03-Sep-2017 13:42:49
4465,0.00350991299438164,05-Sep-2017 00:24:45
4466,-0.304507248495511,06-Sep-2017 11:06:42
4467,0.711421697759285,07-Sep-2017 21:48:38
4468,0.581175416320967,09-Sep-2017 08:30:35
4469,-0.0365529990892455,10-Sep-2017 19:12:31
4470,-0.0975286914369988,12-Sep-2017 05:54:28
4471,-0.764414097971056,13-Sep-2017 16:36:24
4472,0.448511516732886,15-Sep-2017 03:18:21
4473,-0.122439711653399,16-Sep-2017 14:00:17
4474,-0.0787904813371654,18-Sep-2017 00:42:14
4475,-0.945058647395847,19-Sep-2017 11:24:10
4476,0.471007623798236,20-Sep-2017 22:06:07
4477,0.0281563572396948,22-Sep-2017 08:48:03
4478,-0.223699444110004,23-Sep-2017 19:30:00
4479,-0.118218242274537,25-Sep-2017 06:11:56
4480,0.107635815731477,26-Sep-2017 16:53:52
4481,0.197325562838735,28-Sep-2017 03:35:49
4482,0.836042473018495,29-Sep-2017 14:17:45
4483,-0.488158353609691,01-Oct-2017 00:59:42
4484,-0.868456679321206,02-Oct-2017 11:41:38
4485,-0.00531308612821135,03-Oct-2017 22:23:35
4486,1.03675983648053,05-Oct-2017 09:05:31
4487,0.499557534534389,06-Oct-2017 19:47:28
4488,-0.02090555432126,08-Oct-2017 06:29:24
4489,0.590782059616402,09-Oct-2017 17:11:21
4490,0.387320909476685,11-Oct-2017 03:53:17
4491,0.339404306984648,12-Oct-2017 14:35:14
4492,0.559123476582002,14-Oct-2017 01:17:10
4493,0.729363059577892,15-Oct-2017 11:59:06
4494,0.0152783480283247,16-Oct-2017 22:41:03
4495,0.095024825331258,18-Oct-2017 09:22:59
4496,0.184695636774812,19-Oct-2017 20:04:56
4497,-0.220320400959473,21-Oct-2017 06:46:52
4498,0.0610620736505751,22-Oct-2017 17:28:49
4499,0.135556477779986,24-Oct-2017 04:10:45
4500,0.181015065957801,25-Oct-2017 14:52:42
4501,-0.221661064149892,27-Oct-2017 01:34:38
4502,0.268981696221537,28-Oct-2017 12:16:35
4503,-0.170781444656498,29-Oct-2017 22:58:31
4504,0.486204914352406,31-Oct-2017 09:40:28
4505,-0.102777874584881,01-Nov-2017 20:22:24
4506,0.47428032662431,03-Nov-2017 07:04:20
4507,-0.102404766602326,04-Nov-2017 17:46:17
4508,1.01102960909945,06-Nov-2017 04:28:13
4509,0.0332485509177971,07-Nov-2017 15:10:10
4510,0.548665746627286,09-Nov-2017 01:52:06
4511,-0.331159032372597,10-Nov-2017 12:34:03
4512,-0.126130158798787,11-Nov-2017 23:15:59
4513,-0.930949942360826,13-Nov-2017 09:57:56
4514,-0.534442780067401,14-Nov-2017 20:39:52
